province,year,biweek,date_sick,cases
62,2008,3,2008-01-29,5
62,2008,4,2008-02-12,16
62,2008,5,2008-02-26,15
62,2008,6,2008-03-12,18
62,2008,7,2008-03-26,21
62,2008,8,2008-04-09,33
62,2008,9,2008-04-23,20
62,2008,10,2008-05-07,24
62,2008,11,2008-05-21,41
62,2008,12,2008-06-04,45
62,2008,13,2008-06-18,65
62,2008,14,2008-07-02,57
62,2008,15,2008-07-16,51
62,2008,16,2008-07-30,46
62,2008,17,2008-08-13,24
62,2008,18,2008-08-27,23
62,2008,19,2008-09-10,28
62,2008,20,2008-09-24,22
62,2008,21,2008-10-08,13
62,2008,22,2008-10-22,16
62,2008,23,2008-11-05,19
62,2008,24,2008-11-19,12
62,2008,25,2008-12-03,6
62,2008,26,2008-12-17,11
62,2009,1,2009-01-01,3
62,2009,2,2009-01-15,2
62,2009,3,2009-01-29,3
62,2009,4,2009-02-12,1
62,2009,5,2009-02-26,8
62,2009,6,2009-03-12,3
62,2009,7,2009-03-26,1
62,2009,8,2009-04-09,4
62,2009,9,2009-04-23,6
62,2009,10,2009-05-07,4
62,2009,11,2009-05-21,7
62,2009,12,2009-06-04,8
62,2009,13,2009-06-18,19
62,2009,14,2009-07-02,17
62,2009,15,2009-07-16,18
62,2009,16,2009-07-30,17
62,2009,17,2009-08-13,12
62,2009,18,2009-08-27,9
62,2009,19,2009-09-10,5
62,2009,20,2009-09-24,12
62,2009,21,2009-10-08,4
62,2009,22,2009-10-22,4
62,2009,23,2009-11-05,2
62,2009,24,2009-11-19,7
62,2009,25,2009-12-03,5
62,2009,26,2009-12-17,2
62,2010,1,2010-01-01,6
62,2010,2,2010-01-15,7
62,2010,3,2010-01-29,5
62,2010,4,2010-02-12,6
62,2010,5,2010-02-26,13
62,2010,6,2010-03-12,14
62,2010,7,2010-03-26,6
62,2010,8,2010-04-09,4
62,2010,9,2010-04-23,8
62,2010,10,2010-05-07,10
62,2010,11,2010-05-21,4
62,2010,12,2010-06-04,4
62,2010,13,2010-06-18,20
62,2010,14,2010-07-02,13
62,2010,15,2010-07-16,15
62,2010,16,2010-07-30,28
62,2010,17,2010-08-13,18
62,2010,18,2010-08-27,16
62,2010,19,2010-09-10,15
62,2010,20,2010-09-24,10
62,2010,21,2010-10-08,15
62,2010,22,2010-10-22,7
62,2010,23,2010-11-05,4
62,2010,24,2010-11-19,6
62,2010,25,2010-12-03,7
62,2010,26,2010-12-17,3
62,2011,1,2011-01-01,2
62,2011,2,2011-01-15,5
62,2011,3,2011-01-29,5
62,2011,4,2011-02-12,6
62,2011,5,2011-02-26,6
62,2011,6,2011-03-12,4
62,2011,7,2011-03-26,4
62,2011,8,2011-04-09,6
62,2011,9,2011-04-23,24
62,2011,10,2011-05-07,41
62,2011,11,2011-05-21,32
62,2011,12,2011-06-04,81
62,2011,13,2011-06-18,59
62,2011,14,2011-07-02,85
62,2011,15,2011-07-16,60
62,2011,16,2011-07-30,43
62,2011,17,2011-08-13,39
62,2011,18,2011-08-27,33
62,2011,19,2011-09-10,21
62,2011,20,2011-09-24,8
62,2011,21,2011-10-08,19
62,2011,22,2011-10-22,16
62,2011,23,2011-11-05,13
62,2011,24,2011-11-19,10
62,2011,25,2011-12-03,12
62,2011,26,2011-12-17,8
62,2012,1,2012-01-01,7
62,2012,2,2012-01-15,6
62,2012,3,2012-01-29,8
62,2012,4,2012-02-12,10
62,2012,5,2012-02-26,13
62,2012,6,2012-03-12,11
62,2012,7,2012-03-26,18
62,2012,8,2012-04-09,17
62,2012,9,2012-04-23,14
62,2012,10,2012-05-07,17
62,2012,11,2012-05-21,14
62,2012,12,2012-06-04,21
62,2012,13,2012-06-18,42
62,2012,14,2012-07-02,36
62,2012,15,2012-07-16,53
62,2012,16,2012-07-30,31
62,2012,17,2012-08-13,23
62,2012,18,2012-08-27,42
62,2012,19,2012-09-10,23
62,2012,20,2012-09-24,28
62,2012,21,2012-10-08,33
62,2012,22,2012-10-22,33
62,2012,23,2012-11-05,24
62,2012,24,2012-11-19,21
62,2012,25,2012-12-03,16
62,2012,26,2012-12-17,2
62,2013,1,2013-01-01,6
62,2013,2,2013-01-15,10
62,2013,3,2013-01-29,15
62,2013,4,2013-02-12,16
62,2013,5,2013-02-26,17
62,2013,6,2013-03-12,15
62,2013,7,2013-03-26,26
62,2013,8,2013-04-09,23
62,2013,9,2013-04-23,22
62,2013,10,2013-05-07,22
62,2013,11,2013-05-21,19
62,2013,12,2013-06-04,28
62,2013,13,2013-06-18,59
62,2013,14,2013-07-02,39
62,2013,15,2013-07-16,26
62,2013,16,2013-07-30,17
62,2013,17,2013-08-13,22
62,2013,18,2013-08-27,13
62,2013,19,2013-09-10,13
62,2013,20,2013-09-24,9
62,2013,21,2013-10-08,7
62,2013,22,2013-10-22,5
62,2013,23,2013-11-05,6
62,2013,24,2013-11-19,4
62,2013,25,2013-12-03,6
62,2013,26,2013-12-17,2
63,2006,1,2006-01-01,5
63,2006,2,2006-01-15,3
63,2006,3,2006-01-29,1
63,2006,4,2006-02-12,1
63,2006,5,2006-02-26,5
63,2006,6,2006-03-12,5
63,2006,7,2006-03-26,5
63,2006,8,2006-04-09,3
63,2006,9,2006-04-23,7
63,2006,10,2006-05-07,25
63,2006,11,2006-05-21,15
63,2006,12,2006-06-04,30
63,2006,13,2006-06-18,46
63,2006,14,2006-07-02,59
63,2006,15,2006-07-16,45
63,2006,16,2006-07-30,40
63,2006,17,2006-08-13,18
63,2006,18,2006-08-27,13
63,2006,19,2006-09-10,12
63,2006,20,2006-09-24,9
63,2006,21,2006-10-08,2
63,2006,22,2006-10-22,5
63,2006,23,2006-11-05,3
63,2006,24,2006-11-19,1
63,2006,25,2006-12-03,0
63,2006,26,2006-12-17,0
63,2007,1,2007-01-01,2
63,2007,2,2007-01-15,2
63,2007,3,2007-01-29,1
63,2007,4,2007-02-12,4
63,2007,5,2007-02-26,3
63,2007,6,2007-03-12,4
63,2007,7,2007-03-26,2
63,2007,8,2007-04-09,4
63,2007,9,2007-04-23,4
63,2007,10,2007-05-07,5
63,2007,11,2007-05-21,13
63,2007,12,2007-06-04,18
63,2007,13,2007-06-18,25
63,2007,14,2007-07-02,30
63,2007,15,2007-07-16,25
63,2007,16,2007-07-30,23
63,2007,17,2007-08-13,13
63,2007,18,2007-08-27,15
63,2007,19,2007-09-10,13
63,2007,20,2007-09-24,14
63,2007,21,2007-10-08,13
63,2007,22,2007-10-22,8
63,2007,23,2007-11-05,4
63,2007,24,2007-11-19,1
63,2007,25,2007-12-03,0
63,2007,26,2007-12-17,0
63,2008,1,2008-01-01,9
63,2008,2,2008-01-15,2
63,2008,3,2008-01-29,8
63,2008,4,2008-02-12,3
63,2008,5,2008-02-26,4
63,2008,6,2008-03-12,6
63,2008,7,2008-03-26,4
63,2008,8,2008-04-09,5
63,2008,9,2008-04-23,11
63,2008,10,2008-05-07,5
63,2008,11,2008-05-21,27
63,2008,12,2008-06-04,50
63,2008,13,2008-06-18,50
63,2008,14,2008-07-02,77
63,2008,15,2008-07-16,44
63,2008,16,2008-07-30,40
63,2008,17,2008-08-13,25
63,2008,18,2008-08-27,24
63,2008,19,2008-09-10,22
63,2008,20,2008-09-24,27
63,2008,21,2008-10-08,13
63,2008,22,2008-10-22,25
63,2008,23,2008-11-05,14
63,2008,24,2008-11-19,16
63,2008,25,2008-12-03,9
63,2008,26,2008-12-17,8
63,2009,1,2009-01-01,6
63,2009,2,2009-01-15,2
63,2009,3,2009-01-29,2
63,2009,4,2009-02-12,5
63,2009,5,2009-02-26,5
63,2009,6,2009-03-12,3
63,2009,7,2009-03-26,4
63,2009,8,2009-04-09,3
63,2009,9,2009-04-23,13
63,2009,10,2009-05-07,17
63,2009,11,2009-05-21,21
63,2009,12,2009-06-04,20
63,2009,13,2009-06-18,34
63,2009,14,2009-07-02,34
63,2009,15,2009-07-16,23
63,2009,16,2009-07-30,21
63,2009,17,2009-08-13,10
63,2009,18,2009-08-27,22
63,2009,19,2009-09-10,14
63,2009,20,2009-09-24,12
63,2009,21,2009-10-08,23
63,2009,22,2009-10-22,18
63,2009,23,2009-11-05,10
63,2009,24,2009-11-19,17
63,2009,25,2009-12-03,7
63,2009,26,2009-12-17,1
63,2010,1,2010-01-01,11
63,2010,2,2010-01-15,6
63,2010,3,2010-01-29,4
63,2010,4,2010-02-12,3
63,2010,5,2010-02-26,9
63,2010,6,2010-03-12,12
63,2010,7,2010-03-26,18
63,2010,8,2010-04-09,56
63,2010,9,2010-04-23,44
63,2010,10,2010-05-07,40
63,2010,11,2010-05-21,72
63,2010,12,2010-06-04,95
63,2010,13,2010-06-18,91
63,2010,14,2010-07-02,131
63,2010,15,2010-07-16,120
63,2010,16,2010-07-30,90
63,2010,17,2010-08-13,63
63,2010,18,2010-08-27,57
63,2010,19,2010-09-10,32
63,2010,20,2010-09-24,20
63,2010,21,2010-10-08,7
63,2010,22,2010-10-22,4
63,2010,23,2010-11-05,7
63,2010,24,2010-11-19,7
63,2010,25,2010-12-03,11
63,2010,26,2010-12-17,7
63,2011,1,2011-01-01,8
63,2011,2,2011-01-15,4
63,2011,3,2011-01-29,8
63,2011,4,2011-02-12,11
63,2011,5,2011-02-26,16
63,2011,6,2011-03-12,10
63,2011,7,2011-03-26,5
63,2011,8,2011-04-09,8
63,2011,9,2011-04-23,6
63,2011,10,2011-05-07,15
63,2011,11,2011-05-21,27
63,2011,12,2011-06-04,31
63,2011,13,2011-06-18,30
63,2011,14,2011-07-02,18
63,2011,15,2011-07-16,20
63,2011,16,2011-07-30,19
63,2011,17,2011-08-13,12
63,2011,18,2011-08-27,12
63,2011,19,2011-09-10,7
63,2011,20,2011-09-24,5
63,2011,21,2011-10-08,8
63,2011,22,2011-10-22,2
63,2011,23,2011-11-05,7
63,2011,24,2011-11-19,6
63,2011,25,2011-12-03,6
63,2011,26,2011-12-17,0
63,2012,1,2012-01-01,5
63,2012,2,2012-01-15,5
63,2012,3,2012-01-29,1
63,2012,4,2012-02-12,5
63,2012,5,2012-02-26,1
63,2012,6,2012-03-12,0
63,2012,7,2012-03-26,4
63,2012,8,2012-04-09,1
63,2012,9,2012-04-23,0
63,2012,10,2012-05-07,4
63,2012,11,2012-05-21,7
63,2012,12,2012-06-04,25
63,2012,13,2012-06-18,19
63,2012,14,2012-07-02,35
63,2012,15,2012-07-16,14
63,2012,16,2012-07-30,19
63,2012,17,2012-08-13,22
63,2012,18,2012-08-27,15
63,2012,19,2012-09-10,8
63,2012,20,2012-09-24,8
63,2012,21,2012-10-08,11
63,2012,22,2012-10-22,12
63,2012,23,2012-11-05,13
63,2012,24,2012-11-19,9
63,2012,25,2012-12-03,3
63,2012,26,2012-12-17,1
63,2013,1,2013-01-01,5
63,2013,2,2013-01-15,3
63,2013,3,2013-01-29,2
63,2013,4,2013-02-12,6
63,2013,5,2013-02-26,13
63,2013,6,2013-03-12,10
63,2013,7,2013-03-26,11
63,2013,8,2013-04-09,11
63,2013,9,2013-04-23,12
63,2013,10,2013-05-07,24
63,2013,11,2013-05-21,29
63,2013,12,2013-06-04,35
63,2013,13,2013-06-18,39
63,2013,14,2013-07-02,62
63,2013,15,2013-07-16,51
63,2013,16,2013-07-30,32
63,2013,17,2013-08-13,18
63,2013,18,2013-08-27,16
63,2013,19,2013-09-10,13
63,2013,20,2013-09-24,11
63,2013,21,2013-10-08,2
63,2013,22,2013-10-22,2
63,2013,23,2013-11-05,2
63,2013,24,2013-11-19,1
63,2013,25,2013-12-03,0
63,2013,26,2013-12-17,1
64,2006,1,2006-01-01,2
64,2006,2,2006-01-15,1
64,2006,3,2006-01-29,0
64,2006,4,2006-02-12,1
64,2006,5,2006-02-26,2
64,2006,6,2006-03-12,2
64,2006,7,2006-03-26,4
64,2006,8,2006-04-09,1
64,2006,9,2006-04-23,3
64,2006,10,2006-05-07,2
64,2006,11,2006-05-21,5
64,2006,12,2006-06-04,16
64,2006,13,2006-06-18,10
64,2006,14,2006-07-02,10
64,2006,15,2006-07-16,20
64,2006,16,2006-07-30,11
64,2006,17,2006-08-13,7
64,2006,18,2006-08-27,7
64,2006,19,2006-09-10,6
64,2006,20,2006-09-24,4
64,2006,21,2006-10-08,2
64,2006,22,2006-10-22,5
64,2006,23,2006-11-05,0
64,2006,24,2006-11-19,0
64,2006,25,2006-12-03,0
64,2006,26,2006-12-17,0
64,2007,1,2007-01-01,1
64,2007,2,2007-01-15,1
64,2007,3,2007-01-29,0
64,2007,4,2007-02-12,0
64,2007,5,2007-02-26,1
64,2007,6,2007-03-12,6
64,2007,7,2007-03-26,6
64,2007,8,2007-04-09,2
64,2007,9,2007-04-23,7
64,2007,10,2007-05-07,12
64,2007,11,2007-05-21,17
64,2007,12,2007-06-04,9
64,2007,13,2007-06-18,11
64,2007,14,2007-07-02,5
64,2007,15,2007-07-16,3
64,2007,16,2007-07-30,3
64,2007,17,2007-08-13,9
64,2007,18,2007-08-27,2
64,2007,19,2007-09-10,6
64,2007,20,2007-09-24,5
64,2007,21,2007-10-08,3
64,2007,22,2007-10-22,0
64,2007,23,2007-11-05,0
64,2007,24,2007-11-19,1
64,2007,25,2007-12-03,0
64,2007,26,2007-12-17,1
64,2008,1,2008-01-01,2
64,2008,2,2008-01-15,1
64,2008,3,2008-01-29,1
64,2008,4,2008-02-12,2
64,2008,5,2008-02-26,2
64,2008,6,2008-03-12,4
64,2008,7,2008-03-26,7
64,2008,8,2008-04-09,10
64,2008,9,2008-04-23,2
64,2008,10,2008-05-07,8
64,2008,11,2008-05-21,9
64,2008,12,2008-06-04,24
64,2008,13,2008-06-18,29
64,2008,14,2008-07-02,39
64,2008,15,2008-07-16,29
64,2008,16,2008-07-30,20
64,2008,17,2008-08-13,20
64,2008,18,2008-08-27,34
64,2008,19,2008-09-10,21
64,2008,20,2008-09-24,12
64,2008,21,2008-10-08,7
64,2008,22,2008-10-22,4
64,2008,23,2008-11-05,2
64,2008,24,2008-11-19,3
64,2008,25,2008-12-03,2
64,2008,26,2008-12-17,1
64,2009,1,2009-01-01,2
64,2009,2,2009-01-15,3
64,2009,3,2009-01-29,2
64,2009,4,2009-02-12,2
64,2009,5,2009-02-26,0
64,2009,6,2009-03-12,3
64,2009,7,2009-03-26,1
64,2009,8,2009-04-09,5
64,2009,9,2009-04-23,2
64,2009,10,2009-05-07,7
64,2009,11,2009-05-21,12
64,2009,12,2009-06-04,6
64,2009,13,2009-06-18,12
64,2009,14,2009-07-02,13
64,2009,15,2009-07-16,10
64,2009,16,2009-07-30,13
64,2009,17,2009-08-13,19
64,2009,18,2009-08-27,9
64,2009,19,2009-09-10,13
64,2009,20,2009-09-24,14
64,2009,21,2009-10-08,7
64,2009,22,2009-10-22,6
64,2009,23,2009-11-05,9
64,2009,24,2009-11-19,8
64,2009,25,2009-12-03,3
64,2009,26,2009-12-17,0
64,2010,1,2010-01-01,4
64,2010,2,2010-01-15,2
64,2010,3,2010-01-29,3
64,2010,4,2010-02-12,4
64,2010,5,2010-02-26,5
64,2010,6,2010-03-12,6
64,2010,7,2010-03-26,11
64,2010,8,2010-04-09,12
64,2010,9,2010-04-23,6
64,2010,10,2010-05-07,9
64,2010,11,2010-05-21,5
64,2010,12,2010-06-04,3
64,2010,13,2010-06-18,6
64,2010,14,2010-07-02,13
64,2010,15,2010-07-16,16
64,2010,16,2010-07-30,29
64,2010,17,2010-08-13,15
64,2010,18,2010-08-27,21
64,2010,19,2010-09-10,12
64,2010,20,2010-09-24,18
64,2010,21,2010-10-08,7
64,2010,22,2010-10-22,9
64,2010,23,2010-11-05,2
64,2010,24,2010-11-19,9
64,2010,25,2010-12-03,7
64,2010,26,2010-12-17,2
64,2011,1,2011-01-01,1
64,2011,2,2011-01-15,6
64,2011,3,2011-01-29,7
64,2011,4,2011-02-12,3
64,2011,5,2011-02-26,6
64,2011,6,2011-03-12,3
64,2011,7,2011-03-26,12
64,2011,8,2011-04-09,9
64,2011,9,2011-04-23,15
64,2011,10,2011-05-07,44
64,2011,11,2011-05-21,60
64,2011,12,2011-06-04,82
64,2011,13,2011-06-18,63
64,2011,14,2011-07-02,55
64,2011,15,2011-07-16,48
64,2011,16,2011-07-30,36
64,2011,17,2011-08-13,32
64,2011,18,2011-08-27,29
64,2011,19,2011-09-10,5
64,2011,20,2011-09-24,7
64,2011,21,2011-10-08,7
64,2011,22,2011-10-22,5
64,2011,23,2011-11-05,5
64,2011,24,2011-11-19,2
64,2011,25,2011-12-03,1
64,2011,26,2011-12-17,0
64,2012,1,2012-01-01,3
64,2012,2,2012-01-15,5
64,2012,3,2012-01-29,5
64,2012,4,2012-02-12,2
64,2012,5,2012-02-26,2
64,2012,6,2012-03-12,3
64,2012,7,2012-03-26,3
64,2012,8,2012-04-09,3
64,2012,9,2012-04-23,6
64,2012,10,2012-05-07,5
64,2012,11,2012-05-21,5
64,2012,12,2012-06-04,7
64,2012,13,2012-06-18,15
64,2012,14,2012-07-02,16
64,2012,15,2012-07-16,8
64,2012,16,2012-07-30,14
64,2012,17,2012-08-13,20
64,2012,18,2012-08-27,10
64,2012,19,2012-09-10,15
64,2012,20,2012-09-24,9
64,2012,21,2012-10-08,11
64,2012,22,2012-10-22,6
64,2012,23,2012-11-05,11
64,2012,24,2012-11-19,5
64,2012,25,2012-12-03,7
64,2012,26,2012-12-17,3
64,2013,1,2013-01-01,3
64,2013,2,2013-01-15,5
64,2013,3,2013-01-29,9
64,2013,4,2013-02-12,11
64,2013,5,2013-02-26,11
64,2013,6,2013-03-12,17
64,2013,7,2013-03-26,13
64,2013,8,2013-04-09,15
64,2013,9,2013-04-23,24
64,2013,10,2013-05-07,17
64,2013,11,2013-05-21,8
64,2013,12,2013-06-04,10
64,2013,13,2013-06-18,11
64,2013,14,2013-07-02,15
64,2013,15,2013-07-16,21
64,2013,16,2013-07-30,13
64,2013,17,2013-08-13,10
64,2013,18,2013-08-27,8
64,2013,19,2013-09-10,13
64,2013,20,2013-09-24,12
64,2013,21,2013-10-08,7
64,2013,22,2013-10-22,4
64,2013,23,2013-11-05,1
64,2013,24,2013-11-19,3
64,2013,25,2013-12-03,3
64,2013,26,2013-12-17,0
65,2006,1,2006-01-01,3
65,2006,2,2006-01-15,7
65,2006,3,2006-01-29,2
65,2006,4,2006-02-12,1
65,2006,5,2006-02-26,4
65,2006,6,2006-03-12,7
65,2006,7,2006-03-26,7
65,2006,8,2006-04-09,13
65,2006,9,2006-04-23,16
65,2006,10,2006-05-07,8
65,2006,11,2006-05-21,26
65,2006,12,2006-06-04,33
65,2006,13,2006-06-18,43
65,2006,14,2006-07-02,19
65,2006,15,2006-07-16,20
65,2006,16,2006-07-30,17
65,2006,17,2006-08-13,14
65,2006,18,2006-08-27,14
65,2006,19,2006-09-10,9
65,2006,20,2006-09-24,5
65,2006,21,2006-10-08,10
65,2006,22,2006-10-22,17
65,2006,23,2006-11-05,7
65,2006,24,2006-11-19,3
65,2006,25,2006-12-03,7
65,2006,26,2006-12-17,12
65,2007,1,2007-01-01,4
65,2007,2,2007-01-15,2
65,2007,3,2007-01-29,2
65,2007,4,2007-02-12,1
65,2007,5,2007-02-26,2
65,2007,6,2007-03-12,3
65,2007,7,2007-03-26,6
65,2007,8,2007-04-09,5
65,2007,9,2007-04-23,5
65,2007,10,2007-05-07,9
65,2007,11,2007-05-21,9
65,2007,12,2007-06-04,34
65,2007,13,2007-06-18,48
65,2007,14,2007-07-02,30
65,2007,15,2007-07-16,30
65,2007,16,2007-07-30,24
65,2007,17,2007-08-13,23
65,2007,18,2007-08-27,24
65,2007,19,2007-09-10,17
65,2007,20,2007-09-24,15
65,2007,21,2007-10-08,13
65,2007,22,2007-10-22,13
65,2007,23,2007-11-05,16
65,2007,24,2007-11-19,12
65,2007,25,2007-12-03,5
65,2007,26,2007-12-17,5
65,2008,1,2008-01-01,10
65,2008,2,2008-01-15,6
65,2008,3,2008-01-29,7
65,2008,4,2008-02-12,3
65,2008,5,2008-02-26,14
65,2008,6,2008-03-12,13
65,2008,7,2008-03-26,18
65,2008,8,2008-04-09,25
65,2008,9,2008-04-23,42
65,2008,10,2008-05-07,25
65,2008,11,2008-05-21,43
65,2008,12,2008-06-04,49
65,2008,13,2008-06-18,62
65,2008,14,2008-07-02,71
65,2008,15,2008-07-16,76
65,2008,16,2008-07-30,83
65,2008,17,2008-08-13,50
65,2008,18,2008-08-27,67
65,2008,19,2008-09-10,47
65,2008,20,2008-09-24,49
65,2008,21,2008-10-08,50
65,2008,22,2008-10-22,48
65,2008,23,2008-11-05,39
65,2008,24,2008-11-19,23
65,2008,25,2008-12-03,6
65,2008,26,2008-12-17,10
65,2009,1,2009-01-01,12
65,2009,2,2009-01-15,7
65,2009,3,2009-01-29,3
65,2009,4,2009-02-12,9
65,2009,5,2009-02-26,7
65,2009,6,2009-03-12,4
65,2009,7,2009-03-26,9
65,2009,8,2009-04-09,9
65,2009,9,2009-04-23,15
65,2009,10,2009-05-07,20
65,2009,11,2009-05-21,21
65,2009,12,2009-06-04,30
65,2009,13,2009-06-18,19
65,2009,14,2009-07-02,20
65,2009,15,2009-07-16,22
65,2009,16,2009-07-30,30
65,2009,17,2009-08-13,22
65,2009,18,2009-08-27,19
65,2009,19,2009-09-10,13
65,2009,20,2009-09-24,13
65,2009,21,2009-10-08,18
65,2009,22,2009-10-22,9
65,2009,23,2009-11-05,12
65,2009,24,2009-11-19,7
65,2009,25,2009-12-03,5
65,2009,26,2009-12-17,9
65,2010,1,2010-01-01,5
65,2010,2,2010-01-15,5
65,2010,3,2010-01-29,3
65,2010,4,2010-02-12,13
65,2010,5,2010-02-26,4
65,2010,6,2010-03-12,10
65,2010,7,2010-03-26,5
65,2010,8,2010-04-09,11
65,2010,9,2010-04-23,2
65,2010,10,2010-05-07,9
65,2010,11,2010-05-21,12
65,2010,12,2010-06-04,14
65,2010,13,2010-06-18,16
65,2010,14,2010-07-02,13
65,2010,15,2010-07-16,14
65,2010,16,2010-07-30,30
65,2010,17,2010-08-13,34
65,2010,18,2010-08-27,16
65,2010,19,2010-09-10,35
65,2010,20,2010-09-24,20
65,2010,21,2010-10-08,7
65,2010,22,2010-10-22,17
65,2010,23,2010-11-05,10
65,2010,24,2010-11-19,8
65,2010,25,2010-12-03,9
65,2010,26,2010-12-17,1
65,2011,1,2011-01-01,3
65,2011,2,2011-01-15,7
65,2011,3,2011-01-29,10
65,2011,4,2011-02-12,6
65,2011,5,2011-02-26,9
65,2011,6,2011-03-12,7
65,2011,7,2011-03-26,4
65,2011,8,2011-04-09,21
65,2011,9,2011-04-23,27
65,2011,10,2011-05-07,57
65,2011,11,2011-05-21,47
65,2011,12,2011-06-04,91
65,2011,13,2011-06-18,43
65,2011,14,2011-07-02,81
65,2011,15,2011-07-16,76
65,2011,16,2011-07-30,56
65,2011,17,2011-08-13,21
65,2011,18,2011-08-27,28
65,2011,19,2011-09-10,16
65,2011,20,2011-09-24,15
65,2011,21,2011-10-08,15
65,2011,22,2011-10-22,8
65,2011,23,2011-11-05,14
65,2011,24,2011-11-19,15
65,2011,25,2011-12-03,9
65,2011,26,2011-12-17,2
65,2012,1,2012-01-01,9
65,2012,2,2012-01-15,2
65,2012,3,2012-01-29,3
65,2012,4,2012-02-12,2
65,2012,5,2012-02-26,5
65,2012,6,2012-03-12,9
65,2012,7,2012-03-26,7
65,2012,8,2012-04-09,17
65,2012,9,2012-04-23,11
65,2012,10,2012-05-07,13
65,2012,11,2012-05-21,15
65,2012,12,2012-06-04,19
65,2012,13,2012-06-18,35
65,2012,14,2012-07-02,26
65,2012,15,2012-07-16,20
65,2012,16,2012-07-30,23
65,2012,17,2012-08-13,37
65,2012,18,2012-08-27,37
65,2012,19,2012-09-10,23
65,2012,20,2012-09-24,30
65,2012,21,2012-10-08,30
65,2012,22,2012-10-22,24
65,2012,23,2012-11-05,20
65,2012,24,2012-11-19,16
65,2012,25,2012-12-03,19
65,2012,26,2012-12-17,11
65,2013,1,2013-01-01,20
65,2013,2,2013-01-15,7
65,2013,3,2013-01-29,14
65,2013,4,2013-02-12,12
65,2013,5,2013-02-26,17
65,2013,6,2013-03-12,8
65,2013,7,2013-03-26,15
65,2013,8,2013-04-09,15
65,2013,9,2013-04-23,12
65,2013,10,2013-05-07,12
65,2013,11,2013-05-21,19
65,2013,12,2013-06-04,32
65,2013,13,2013-06-18,21
65,2013,14,2013-07-02,27
65,2013,15,2013-07-16,34
65,2013,16,2013-07-30,37
65,2013,17,2013-08-13,21
65,2013,18,2013-08-27,25
65,2013,19,2013-09-10,17
65,2013,20,2013-09-24,8
65,2013,21,2013-10-08,10
65,2013,22,2013-10-22,5
65,2013,23,2013-11-05,6
65,2013,24,2013-11-19,6
65,2013,25,2013-12-03,2
65,2013,26,2013-12-17,1
66,2006,1,2006-01-01,17
66,2006,2,2006-01-15,10
66,2006,3,2006-01-29,10
66,2006,4,2006-02-12,11
66,2006,5,2006-02-26,15
66,2006,6,2006-03-12,9
66,2006,7,2006-03-26,6
66,2006,8,2006-04-09,2
66,2006,9,2006-04-23,3
66,2006,10,2006-05-07,7
66,2006,11,2006-05-21,9
66,2006,12,2006-06-04,15
66,2006,13,2006-06-18,11
66,2006,14,2006-07-02,14
66,2006,15,2006-07-16,17
66,2006,16,2006-07-30,25
66,2006,17,2006-08-13,11
66,2006,18,2006-08-27,9
66,2006,19,2006-09-10,14
66,2006,20,2006-09-24,15
66,2006,21,2006-10-08,6
66,2006,22,2006-10-22,10
66,2006,23,2006-11-05,1
66,2006,24,2006-11-19,5
66,2006,25,2006-12-03,6
66,2006,26,2006-12-17,2
66,2007,1,2007-01-01,1
66,2007,2,2007-01-15,3
66,2007,3,2007-01-29,2
66,2007,4,2007-02-12,2
66,2007,5,2007-02-26,6
66,2007,6,2007-03-12,15
66,2007,7,2007-03-26,14
66,2007,8,2007-04-09,15
66,2007,9,2007-04-23,9
66,2007,10,2007-05-07,18
66,2007,11,2007-05-21,38
66,2007,12,2007-06-04,48
66,2007,13,2007-06-18,43
66,2007,14,2007-07-02,43
66,2007,15,2007-07-16,33
66,2007,16,2007-07-30,43
66,2007,17,2007-08-13,41
66,2007,18,2007-08-27,48
66,2007,19,2007-09-10,34
66,2007,20,2007-09-24,40
66,2007,21,2007-10-08,37
66,2007,22,2007-10-22,38
66,2007,23,2007-11-05,35
66,2007,24,2007-11-19,18
66,2007,25,2007-12-03,19
66,2007,26,2007-12-17,16
66,2008,1,2008-01-01,19
66,2008,2,2008-01-15,11
66,2008,3,2008-01-29,14
66,2008,4,2008-02-12,14
66,2008,5,2008-02-26,6
66,2008,6,2008-03-12,16
66,2008,7,2008-03-26,15
66,2008,8,2008-04-09,23
66,2008,9,2008-04-23,18
66,2008,10,2008-05-07,24
66,2008,11,2008-05-21,36
66,2008,12,2008-06-04,56
66,2008,13,2008-06-18,67
66,2008,14,2008-07-02,48
66,2008,15,2008-07-16,70
66,2008,16,2008-07-30,39
66,2008,17,2008-08-13,59
66,2008,18,2008-08-27,60
66,2008,19,2008-09-10,25
66,2008,20,2008-09-24,38
66,2008,21,2008-10-08,29
66,2008,22,2008-10-22,34
66,2008,23,2008-11-05,28
66,2008,24,2008-11-19,18
66,2008,25,2008-12-03,11
66,2008,26,2008-12-17,19
66,2009,1,2009-01-01,6
66,2009,2,2009-01-15,4
66,2009,3,2009-01-29,11
66,2009,4,2009-02-12,5
66,2009,5,2009-02-26,16
66,2009,6,2009-03-12,15
66,2009,7,2009-03-26,11
66,2009,8,2009-04-09,8
66,2009,9,2009-04-23,12
66,2009,10,2009-05-07,18
66,2009,11,2009-05-21,22
66,2009,12,2009-06-04,36
66,2009,13,2009-06-18,26
66,2009,14,2009-07-02,16
66,2009,15,2009-07-16,11
66,2009,16,2009-07-30,20
66,2009,17,2009-08-13,17
66,2009,18,2009-08-27,13
